,drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
6101,2,30,3,8.715728333300001,-10.5082283333,SL
6102,11,60,6,8.7162083333,-10.5079833333,SL
6103,11,60,97,8.717658333300001,-10.5258033333,SL
6104,11,30,10,8.7177516667,-10.5258816667,SL
6105,8,50,6,8.718415,-10.6124683333,SL
6106,5,10,8,8.7206333333,-10.507191666699999,SL
6107,999995,999995,999995,8.721575,-10.63606,SL
6108,99,20,6,8.7232983333,-10.664375,SL
6109,999995,999995,999995,8.7235583333,-10.5028116667,SL
6110,11,25,97,8.724065,-10.6646483333,SL
6111,8,18,97,8.725281666699999,-10.7770933333,SL
6112,8,20,97,8.7275983333,-10.7764933333,SL
6113,8,40,6,8.7299183333,-10.632,SL
6114,5,15,6,8.7304033333,-10.5072933333,SL
6115,8,35,3,8.732271666699999,-10.7282933333,SL
6116,11,40,97,8.7324066667,-10.5507016667,SL
6117,11,80,97,8.7354083333,-10.7309083333,SL
6118,2,2,10,8.7362283333,-10.508736666699999,SL
6119,99,15,6,8.737964999999999,-10.6977383333,SL
6120,8,60,97,8.7387433333,-10.7678416667,SL
6121,11,60,97,8.7437966667,-10.5365716667,SL
6122,99,30,6,8.744846666699999,-10.6674566667,SL
6123,8,23,10,8.7448483333,-10.6673833333,SL
6124,99,30,97,8.7451433333,-10.7882616667,SL
6125,7,10,97,8.747778333300001,-10.638425,SL
6126,4,30,97,8.748845,-10.556755,SL
6127,11,20,3,8.7506466667,-10.593553333300001,SL
6128,11,60,6,8.7516883333,-10.5157883333,SL
6129,11,60,97,8.75204,-10.806035000000001,SL
6130,2,30,97,8.75262,-10.744418333299999,SL
6131,999995,999995,999995,8.752744999999999,-10.573653333300001,SL
6132,2,5,97,8.759021666699999,-10.730821666699999,SL
6133,2,5,3,8.75964,-10.724351666699999,SL
6134,999995,999995,999995,8.761176666699999,-10.622968333300001,SL
6135,4,30,97,8.7629533333,-10.586175,SL
6136,11,45,10,8.763060000000001,-10.6592016667,SL
6137,11,30,97,8.7644033333,-10.629846666699999,SL
6138,999995,999995,999995,8.764695,-10.6409283333,SL
6139,5,3,6,8.767555,-10.554969999999999,SL
6140,99,120,97,8.7699883333,-10.5628933333,SL
6141,2,5,3,8.7729683333,-10.726460000000001,SL
6142,11,10,6,8.7735066667,-10.613,SL
6143,99,30,10,8.774025,-10.5205683333,SL
6144,2,3,97,8.7742133333,-10.7250866667,SL
6145,5,120,3,8.7754616667,-10.699498333300001,SL
6146,11,60,97,8.7758466667,-10.536936666699999,SL
6147,4,35,6,8.776065,-10.5368616667,SL
6148,7,50,97,8.77617,-10.5537833333,SL
6149,8,45,10,8.776710000000001,-10.5247833333,SL
6150,4,6,10,8.778261666699999,-10.53611,SL
6151,11,30,6,8.7809666667,-10.7495183333,SL
6152,2,5,3,8.785698333300001,-10.7088466667,SL
6153,999995,999995,999995,8.788301666699999,-10.5657433333,SL
6154,11,20,97,8.7894616667,-10.62365,SL
6155,5,35,10,8.789795,-10.5366633333,SL
6156,999995,999995,999995,8.790239999999999,-10.566333333300001,SL
6157,11,60,6,8.7907616667,-10.743663333299999,SL
6158,4,30,97,8.79332,-10.59308,SL
6159,8,35,10,8.794815,-10.6718933333,SL
6160,8,10,3,8.7952133333,-10.681948333300001,SL
6161,8,80,10,8.795255000000001,-10.554748333300001,SL
6162,5,20,6,8.7976533333,-10.677303333300001,SL
6163,5,5,10,8.7977183333,-10.5672366667,SL
6164,5,10,6,8.7981166667,-10.5654066667,SL
6165,4,15,97,8.798465,-10.643265,SL
6166,4,54,3,8.7998583333,-10.5690016667,SL
6167,11,30,6,8.8051216667,-10.7267466667,SL
6168,2,10,97,8.8062416667,-10.699455,SL
6169,8,25,6,8.806435,-10.6608516667,SL
6170,5,10,97,8.8082083333,-10.583544999999999,SL
6171,11,15,6,8.8102866667,-10.6593816667,SL
6172,11,32,97,8.8103366667,-10.5942333333,SL
6173,2,20,97,8.8144333333,-10.6979566667,SL
6174,11,80,6,8.8187416667,-10.615631666699999,SL
6175,11,25,97,8.8192366667,-10.6446966667,SL
6176,11,30,6,8.8216133333,-10.694685,SL
6177,999995,999995,999995,8.8217833333,-10.586785,SL
6178,1,5,6,8.822610000000001,-10.75681,SL
6179,4,30,6,8.827885,-10.692789999999999,SL
6180,999995,999995,999995,8.829731666699999,-10.671005000000001,SL
6181,999995,999995,999995,8.8299533333,-10.57275,SL
6182,11,30,6,8.8308516667,-10.731385000000001,SL
6183,99,60,97,8.831475,-10.5969766667,SL
6184,99,20,97,8.8361716667,-10.65353,SL
6185,5,30,6,8.8379566667,-10.6911066667,SL
6186,1,5,3,8.838235000000001,-10.76555,SL
6187,11,30,6,8.83826,-10.737556666700002,SL
6188,11,120,6,8.8384933333,-10.61876,SL
6189,11,30,6,8.8400316667,-10.607285000000001,SL
6190,11,20,6,8.840935,-10.73828,SL
6191,99,40,10,8.841155,-10.576278333300001,SL
6192,11,60,97,8.841935000000001,-10.6263633333,SL
6193,11,60,6,8.8442666667,-10.605496666699999,SL
6194,2,5,3,8.844625,-10.77563,SL
6195,11,60,10,8.8460283333,-10.595333333300001,SL
6196,999995,999995,999995,8.846805,-10.660648333300001,SL
6197,999995,999995,999995,8.847213333300001,-10.6807766667,SL
6198,999995,999995,999995,8.84785,-10.6557366667,SL
6199,11,60,10,8.8483966667,-10.6787716667,SL
6200,8,50,97,8.8491816667,-10.639958333300001,SL
6201,11,60,6,8.851825,-10.58228,SL
6202,7,60,10,8.8538,-13.123161666700002,SL
6203,11,50,6,8.856218333300001,-10.6733833333,SL
6204,11,20,6,8.859314999999999,-10.70467,SL
6205,11,20,6,8.859901666699999,-10.76191,SL
6206,11,60,6,8.861641666699999,-10.6843,SL
6207,11,60,10,8.8655483333,-10.725905000000001,SL
6208,5,20,6,8.866355,-10.670061666699999,SL
6209,11,80,6,8.870366666699999,-10.5965566667,SL
6210,11,40,6,8.8710066667,-10.57056,SL
6211,11,20,6,8.8773016667,-10.58876,SL
6212,11,240,6,8.87733,-10.57793,SL
6213,11,20,10,8.8773966667,-10.60206,SL
6214,999995,999995,999995,8.87771,-10.6502466667,SL
6215,11,30,6,8.8777683333,-10.655321666699999,SL
6216,11,40,6,8.878015,-10.737765,SL
6217,5,20,6,8.878816666699999,-10.6136033333,SL
6218,11,10,6,8.879325,-10.739486666700001,SL
6219,11,40,6,8.8856816667,-10.61795,SL
6220,9,120,10,8.888010000000001,-13.226313333299998,SL
6221,5,20,10,8.8907466667,-10.6366433333,SL
6222,999995,999995,999995,8.891246666699999,-10.69064,SL
6223,11,20,6,8.8945416667,-10.6000416667,SL
6224,999995,999995,999995,8.8966333333,-10.684488333300001,SL
6225,11,30,6,8.8980183333,-10.6808566667,SL
6226,11,30,10,8.9001183333,-10.7175983333,SL
6227,11,120,10,8.900195,-10.606214999999999,SL
6228,9,120,10,8.902560000000001,-13.237233333299999,SL
6229,11,60,6,8.903406666699999,-10.61582,SL
6230,999995,999995,999995,8.9034816667,-10.6831566667,SL
6231,11,30,6,8.90351,-10.576776666699999,SL
6232,11,60,6,8.905389999999999,-10.6014933333,SL
6233,11,60,6,8.905675,-10.6017466667,SL
6234,999995,999995,999995,8.9057533333,-10.5765383333,SL
6235,11,60,6,8.906989999999999,-10.6197816667,SL
6236,5,7,10,8.9132633333,-13.168885000000001,SL
6237,5,30,6,8.9141083333,-13.161660000000001,SL
6238,5,6,3,8.917295,-13.155963333299999,SL
6239,11,170,10,8.9177766667,-10.696344999999999,SL
6240,5,20,10,8.918805,-13.173806666700001,SL
6241,11,40,10,8.920425,-10.6454033333,SL
6242,11,20,6,8.92079,-10.6750433333,SL
6243,11,30,6,8.92188,-10.6019333333,SL
6244,6,5,10,8.9219516667,-13.1902483333,SL
6245,11,30,6,8.9224533333,-10.630335,SL
6246,999995,999995,999995,8.9233933333,-10.6769133333,SL
6247,11,60,10,8.9273233333,-10.763085,SL
6248,2,260,3,8.9282,-13.143538333299999,SL
6249,5,1,6,8.9291633333,-10.676463333300001,SL
6250,11,60,6,8.930439999999999,-10.675316666699999,SL
6251,11,90,6,8.9308,-10.738525,SL
6252,5,35,10,8.931808333300001,-13.2054383333,SL
6253,11,40,6,8.932030000000001,-10.7114383333,SL
6254,11,60,6,8.934175,-10.61715,SL
6255,999995,999995,999995,8.935943333300001,-13.116079999999998,SL
6256,11,26,6,8.9368633333,-10.714116666699999,SL
6257,5,2,6,8.940164999999999,-10.73651,SL
6258,11,60,10,8.9413516667,-10.5904133333,SL
6259,2,30,3,8.9419583333,-13.138325,SL
6260,2,30,3,8.941971666699999,-13.1137083333,SL
6261,5,20,10,8.9438266667,-13.22245,SL
6262,11,16,6,8.944243333300001,-10.6259483333,SL
6263,7,20,3,8.9456966667,-13.0991733333,SL
6264,2,60,6,8.947623333300001,-13.1438316667,SL
6265,5,120,10,8.9478,-13.2397416667,SL
6266,7,30,6,8.9480783333,-13.072855,SL
6267,11,20,6,8.9480783333,-10.6274983333,SL
6268,11,40,6,8.94998,-10.691419999999999,SL
6269,7,60,6,8.9500933333,-13.078266666700001,SL
6270,6,490,10,8.951983333300001,-13.261733333299999,SL
6271,7,10,6,8.9528683333,-13.147915,SL
6272,7,60,3,8.953063333300001,-13.091781666700001,SL
6273,11,15,6,8.953385,-10.7863016667,SL
6274,11,20,6,8.95342,-10.6189066667,SL
6275,7,10,3,8.954613333300001,-13.135264999999999,SL
6276,5,1,3,8.95605,-10.657835,SL
6277,7,20,3,8.9561883333,-13.109000000000002,SL
6278,11,16,6,8.9565,-10.7616966667,SL
6279,8,10,6,8.9571566667,-13.0326883333,SL
6280,5,5,10,8.9579383333,-13.2583383333,SL
6281,5,1,6,8.959925,-10.6538183333,SL
6282,11,120,6,8.9606366667,-10.596739999999999,SL
6283,7,30,6,8.962444999999999,-13.15334,SL
6284,7,70,3,8.9627366667,-13.008111666700001,SL
6285,11,20,6,8.963085000000001,-10.79832,SL
6286,11,12,6,8.9654116667,-10.688235,SL
6287,5,1,6,8.965783333300001,-10.661068333300001,SL
6288,5,30,3,8.9659083333,-13.032245,SL
6289,5,16,6,8.966326666699999,-13.0351133333,SL
6290,11,16,6,8.9674533333,-10.7392866667,SL
6291,7,120,5,8.967613333300001,-13.12379,SL
6292,8,60,3,8.9684633333,-10.8810333333,SL
6293,5,1,6,8.9695433333,-10.6486483333,SL
6294,11,14,6,8.9704716667,-10.7444033333,SL
6295,2,60,3,8.971165,-13.09903,SL
6296,11,60,6,8.9722116667,-10.5916416667,SL
6297,7,180,6,8.9732316667,-12.997228333299999,SL
6298,5,3,3,8.9737966667,-12.863835,SL
6299,8,30,3,8.9738283333,-13.0310716667,SL
6300,11,30,6,8.976385,-10.675145,SL
6301,6,120,10,8.976786666699999,-13.2664816667,SL
6302,8,60,2,8.976955,-12.9363866667,SL
6303,7,12,10,8.977310000000001,-13.0408516667,SL
6304,11,60,6,8.9788316667,-10.6476,SL
6305,5,120,3,8.9810883333,-13.0273933333,SL
6306,11,30,6,8.98109,-10.67725,SL
6307,8,25,2,8.9814566667,-12.926965,SL
6308,8,50,3,8.9822116667,-10.8898933333,SL
6309,6,35,7,8.982555,-13.2037183333,SL
6310,7,10,6,8.983485,-13.1451066667,SL
6311,2,40,3,8.984010000000001,-13.064869999999999,SL
6312,7,60,3,8.984358333300001,-13.103316666700001,SL
6313,7,40,6,8.9855683333,-12.987048333299999,SL
6314,11,25,6,8.98584,-10.638069999999999,SL
6315,5,1,6,8.986406666699999,-10.6447516667,SL
6316,5,15,6,8.987833333300001,-13.08174,SL
6317,11,24,6,8.9878716667,-10.8253866667,SL
6318,7,40,3,8.98956,-13.0043933333,SL
6319,999995,999995,999995,8.99012,-10.7895716667,SL
6320,7,20,3,8.990405,-13.1050933333,SL
6321,7,30,7,8.9911816667,-13.208035,SL
6322,7,30,6,8.991186666699999,-13.114335,SL
6323,8,120,10,8.9915366667,-12.92039,SL
6324,7,20,3,8.991539999999999,-13.094895,SL
6325,11,10,6,8.991675,-10.7693083333,SL
6326,8,30,2,8.99323,-12.942236666700001,SL
6327,11,8,6,8.993314999999999,-10.867189999999999,SL
6328,7,120,3,8.9935616667,-13.013214999999999,SL
6329,8,10,3,8.993635000000001,-10.8667166667,SL
6330,5,1,6,8.9937633333,-10.625955000000001,SL
6331,7,60,6,8.994236666699999,-13.139916666700001,SL
6332,5,30,10,8.994683333300001,-13.2816933333,SL
6333,9,60,10,8.994728333300001,-13.028035000000001,SL
6334,7,60,3,8.994815,-13.0743383333,SL
6335,7,20,3,8.994823333300001,-12.9756816667,SL
6336,9,30,10,8.9952683333,-13.290826666700001,SL
6337,5,1,6,8.9970383333,-10.619515,SL
6338,7,120,6,8.997213333300001,-12.964156666700001,SL
6339,7,30,6,8.997819999999999,-12.9899433333,SL
6340,8,40,10,8.9980616667,-12.856566666700001,SL
6341,5,15,3,8.9985533333,-13.07425,SL
6342,7,30,3,8.9988466667,-13.08624,SL
6343,7,180,6,8.9996466667,-12.9924766667,SL
6344,2,30,3,8.9997383333,-13.1128,SL
6345,8,6,3,8.999888333300001,-10.871578333299999,SL
6346,11,20,6,8.999971666699999,-10.8715466667,SL
6347,6,2,10,9.0003616667,-13.284851666700002,SL
6348,11,10,6,9.001488333300001,-10.6101016667,SL
6349,999995,999995,999995,9.0021283333,-10.6071266667,SL
6350,8,12,6,9.0028866667,-12.8589233333,SL
6351,2,50,3,9.003246666699999,-13.074881666700001,SL
6352,8,35,3,9.00346,-12.996089999999999,SL
6353,7,20,3,9.0045183333,-12.964275,SL
6354,8,30,10,9.005221666699999,-13.012668333299999,SL
6355,4,5,3,9.006335,-10.8960483333,SL
6356,5,10,2,9.007475,-12.9492616667,SL
6357,5,10,2,9.00838,-12.919241666700001,SL
6358,2,10,3,9.0104966667,-12.9792983333,SL
6359,5,60,3,9.0107033333,-13.171593333299999,SL
6360,8,30,3,9.011533333300001,-13.0759066667,SL
6361,2,10,3,9.0117616667,-13.075845,SL
6362,7,10,6,9.012043333300001,-13.1350283333,SL
6363,7,60,7,9.0129516667,-13.2152933333,SL
6364,11,10,6,9.0130166667,-10.6764766667,SL
6365,11,60,6,9.013160000000001,-10.7281766667,SL
6366,11,60,6,9.0146366667,-10.779264999999999,SL
6367,11,30,6,9.014818333300001,-13.013705,SL
6368,8,10,3,9.0149966667,-12.859115,SL
6369,11,30,3,9.0151016667,-13.0723666667,SL
6370,8,10,3,9.0151516667,-12.842633333299998,SL
6371,2,20,3,9.015395,-13.1076516667,SL
6372,8,30,3,9.0169766667,-13.0166766667,SL
6373,999995,999995,999995,9.017063333300001,-13.016658333299999,SL
6374,11,24,6,9.0171233333,-10.840043333299999,SL
6375,8,15,3,9.018460000000001,-12.874839999999999,SL
6376,7,70,3,9.018525,-13.1757983333,SL
6377,1,2,8,9.0185883333,-10.5944583333,SL
6378,7,80,7,9.0198133333,-13.217929999999999,SL
6379,11,10,6,9.0204566667,-13.0176166667,SL
6380,6,360,7,9.022689999999999,-13.220816666700001,SL
6381,8,30,2,9.023235000000001,-12.9162716667,SL
6382,7,10,3,9.0232933333,-13.040795,SL
6383,5,1,6,9.0233166667,-10.643401666699999,SL
6384,8,30,3,9.0233883333,-13.002145,SL
6385,7,10,3,9.0239833333,-13.030508333299998,SL
6386,8,30,3,9.024025,-12.8884816667,SL
6387,9,160,10,9.024343333300001,-13.295805,SL
6388,7,10,3,9.02463,-10.880766666700001,SL
6389,5,10,2,9.02477,-12.9543783333,SL
6390,7,70,6,9.0249133333,-13.2238916667,SL
6391,7,180,6,9.02617,-13.0003516667,SL
6392,8,25,2,9.026923333300001,-12.941218333299998,SL
6393,8,10,3,9.0276766667,-10.90816,SL
6394,8,30,6,9.0299316667,-12.854966666700001,SL
6395,11,10,6,9.030285000000001,-10.67712,SL
6396,999995,999995,999995,9.030628333300001,-10.590110000000001,SL
6397,7,10,2,9.0308483333,-12.935996666700001,SL
6398,5,10,2,9.03167,-12.966743333299998,SL
6399,999995,999995,999995,9.03225,-10.796064999999999,SL
6400,11,20,3,9.03246,-13.10102,SL
6401,7,10,6,9.0329483333,-13.177048333299998,SL
6402,11,5,6,9.033511666699999,-10.798191666700001,SL
6403,7,12,2,9.0339733333,-12.930785,SL
6404,6,6,10,9.0342966667,-13.294768333299999,SL
6405,7,21,2,9.035795,-12.9315583333,SL
6406,7,60,3,9.0358483333,-13.184166666700001,SL
6407,11,90,3,9.036105000000001,-13.074555,SL
6408,11,60,6,9.036495,-10.8587933333,SL
6409,8,30,3,9.036525,-10.8588433333,SL
6410,5,5,3,9.0369716667,-12.897264999999999,SL
6411,8,25,2,9.037105,-12.954775,SL
6412,7,30,3,9.03715,-12.9055116667,SL
6413,8,40,3,9.0374433333,-12.8838066667,SL
6414,11,60,3,9.0378666667,-13.1006666667,SL
6415,11,20,3,9.0380416667,-13.084776666700002,SL
6416,8,50,3,9.0388783333,-13.01951,SL
6417,11,10,3,9.039191666699999,-13.064321666700002,SL
6418,11,30,3,9.0398316667,-13.1556083333,SL
6419,11,30,3,9.04013,-13.117704999999999,SL
6420,6,120,10,9.0404866667,-13.2971216667,SL
6421,7,12,2,9.040718333300001,-12.916205,SL
6422,5,3,6,9.040746666699999,-10.64541,SL
6423,11,15,6,9.0411316667,-10.832815,SL
6424,8,60,2,9.0412766667,-12.966873333299999,SL
6425,4,80,3,9.0429783333,-12.976863333299999,SL
6426,8,45,10,9.04327,-12.8940833333,SL
6427,11,10,6,9.0435683333,-10.6767816667,SL
6428,8,40,3,9.0436116667,-12.869515,SL
6429,5,1,6,9.043618333300001,-10.6438366667,SL
6430,8,30,2,9.0437533333,-12.9621533333,SL
6431,8,180,6,9.044161666699999,-13.009605,SL
6432,6,10,6,9.045060000000001,-13.018963333299999,SL
6433,8,60,3,9.045275,-12.8532083333,SL
6434,5,180,8,9.0459816667,-13.2689933333,SL
6435,8,15,3,9.0465433333,-10.9755166667,SL
6436,11,60,3,9.04664,-13.1282283333,SL
6437,7,120,6,9.0472416667,-13.2468666667,SL
6438,11,80,6,9.0489633333,-10.793685,SL
6439,8,90,3,9.0503183333,-12.84615,SL
6440,8,10,3,9.0511216667,-10.9737566667,SL
6441,5,10,3,9.051878333300001,-12.9932116667,SL
6442,5,5,3,9.0523,-13.0310883333,SL
6443,5,30,3,9.05231,-12.9098333333,SL
6444,8,60,3,9.0533183333,-13.017596666700001,SL
6445,8,60,10,9.0535633333,-13.012955,SL
6446,2,30,3,9.054125,-13.0561416667,SL
6447,11,6,6,9.054401666699999,-10.678094999999999,SL
6448,8,25,2,9.054721666699999,-12.967065,SL
6449,8,60,2,9.055096666699999,-12.9490666667,SL
6450,8,5,3,9.05513,-12.901883333299999,SL
6451,8,30,3,9.055196666699999,-13.024308333299999,SL
6452,8,25,3,9.05524,-12.84488,SL
6453,8,28,2,9.055675,-12.92239,SL
6454,8,20,2,9.055756666699999,-12.9311033333,SL
6455,7,120,6,9.056425,-13.251370000000001,SL
6456,9,60,10,9.0565433333,-12.9159816667,SL
6457,4,6,3,9.056741666699999,-12.972075,SL
6458,5,120,10,9.0570166667,-13.2739116667,SL
6459,5,10,2,9.0579016667,-12.949110000000001,SL
6460,11,10,6,9.058045,-10.7690233333,SL
6461,11,20,6,9.058435000000001,-10.5915366667,SL
6462,11,40,6,9.058475,-13.241178333299999,SL
6463,5,30,10,9.0588416667,-13.2715016667,SL
6464,11,60,3,9.059115,-13.220063333299999,SL
6465,8,20,3,9.0595366667,-12.880306666700001,SL
6466,8,30,3,9.05976,-10.9881916667,SL
6467,5,30,3,9.0598233333,-13.200133333299998,SL
6468,5,15,3,9.0600333333,-13.1715,SL
6469,7,90,6,9.0607066667,-13.252495000000001,SL
6470,8,60,3,9.060735000000001,-10.88738,SL
6471,7,240,6,9.061485000000001,-13.254406666700001,SL
6472,7,120,6,9.0614883333,-13.2543883333,SL
6473,7,120,6,9.0615583333,-13.254395,SL
6474,5,5,3,9.063855,-13.011671666700002,SL
6475,8,10,3,9.064045,-10.8342083333,SL
6476,8,15,3,9.065415,-10.904948333299998,SL
6477,7,60,10,9.065905,-13.246129999999999,SL
6478,8,5,3,9.0661783333,-12.886385,SL
6479,8,30,3,9.066355,-10.858939999999999,SL
6480,5,25,2,9.06682,-12.916708333299999,SL
6481,5,30,3,9.067835,-12.905228333299998,SL
6482,2,60,3,9.0682566667,-13.06246,SL
6483,4,15,3,9.0686583333,-10.983005,SL
6484,11,13,6,9.069345,-10.6507733333,SL
6485,8,20,3,9.069556666699999,-10.999113333299999,SL
6486,8,15,3,9.069663333300001,-10.958383333299999,SL
6487,4,30,3,9.0697566667,-13.1836283333,SL
6488,11,20,3,9.070175,-13.188671666700001,SL
6489,11,10,6,9.0705733333,-10.777085000000001,SL
6490,8,10,3,9.0708366667,-10.8358333333,SL
6491,11,20,10,9.070925,-10.83585,SL
6492,8,60,3,9.07112,-12.9980016667,SL
6493,11,26,6,9.072045,-10.6915933333,SL
6494,11,120,6,9.0725366667,-10.6204766667,SL
6495,11,20,6,9.0729116667,-10.7029616667,SL
6496,5,9,3,9.0741816667,-13.0382116667,SL
6497,8,15,2,9.0742566667,-12.9423933333,SL
6498,8,6,3,9.0745633333,-10.837086666700001,SL
6499,5,20,3,9.0748383333,-12.8454683333,SL
6500,5,10,3,9.0770683333,-13.031148333299999,SL
6501,8,20,3,9.0772666667,-12.8591683333,SL
6502,5,5,2,9.0789116667,-12.958735,SL
6503,8,25,2,9.080135,-12.9527233333,SL
6504,8,20,3,9.0803533333,-11.034296666700001,SL
6505,11,15,6,9.0811216667,-10.6758583333,SL
6506,11,40,6,9.0815416667,-10.8201666667,SL
6507,8,10,3,9.081583333300001,-10.8202333333,SL
6508,5,9,3,9.0841816667,-13.00835,SL
6509,5,9,3,9.0842266667,-13.0178533333,SL
6510,8,60,3,9.085668333300001,-13.032986666700001,SL
6511,5,5,3,9.08576,-12.8804666667,SL
6512,5,6,3,9.0868516667,-12.973889999999999,SL
6513,8,40,6,9.0873683333,-12.9025133333,SL
6514,8,10,3,9.0887566667,-12.8709533333,SL
6515,8,20,3,9.089744999999999,-11.0174933333,SL
6516,8,20,2,9.0906133333,-12.9441266667,SL
6517,5,6,3,9.0910233333,-12.899255,SL
6518,5,3,3,9.0913,-12.9027033333,SL
6519,8,25,10,9.0921516667,-12.9726,SL
6520,8,25,2,9.092210000000001,-12.941958333299999,SL
6521,8,1,3,9.0925933333,-11.01223,SL
6522,5,25,3,9.09304,-12.9075483333,SL
6523,5,10,3,9.0935116667,-12.8662383333,SL
6524,8,30,3,9.097511666699999,-12.8832766667,SL
6525,8,25,3,9.0986833333,-13.0107733333,SL
6526,5,6,3,9.09891,-12.993621666700001,SL
6527,8,20,3,9.101144999999999,-13.0001583333,SL
6528,5,6,3,9.101646666699999,-12.9779733333,SL
6529,5,5,3,9.1021066667,-12.9483266667,SL
6530,999995,999995,999995,9.1028933333,-12.879598333299999,SL
6531,8,60,3,9.102938333300001,-12.976076666700001,SL
6532,5,6,3,9.1038883333,-12.957165,SL
6533,8,60,3,9.10401,-12.965795,SL
6534,5,10,2,9.105325,-12.9234066667,SL
6535,1,5,2,9.1074416667,-12.93335,SL
6536,5,12,3,9.1076266667,-12.921805,SL
6537,4,10,3,9.10818,-10.827943333299999,SL
6538,8,25,10,9.108595,-12.9542716667,SL
6539,8,25,3,9.10863,-12.927423333299998,SL
6540,1,10,2,9.108725,-12.9274883333,SL
6541,8,25,3,9.1087733333,-12.927508333299999,SL
6542,8,60,3,9.1087783333,-12.961725,SL
6543,8,30,2,9.1087883333,-12.927121666700002,SL
6544,8,25,3,9.108839999999999,-12.9278,SL
6545,8,25,3,9.108876666699999,-10.988995,SL
6546,5,9,3,9.1129866667,-12.9968933333,SL
6547,999995,999995,999995,9.1141133333,-12.923556666700001,SL
6548,5,5,3,9.114126666699999,-12.9235966667,SL
6549,1,10,2,9.1146216667,-12.923466666700001,SL
6550,8,30,10,9.115671666699999,-12.947921666700001,SL
6551,8,10,3,9.1160633333,-10.873075,SL
6552,5,10,3,9.116225,-10.872986666700001,SL
6553,8,20,3,9.116281666699999,-10.8727683333,SL
6554,8,30,3,9.116515,-12.8960983333,SL
6555,8,20,3,9.1166983333,-12.879076666700001,SL
6556,8,25,3,9.1174533333,-12.9778283333,SL
6557,999995,999995,999995,9.118030000000001,-10.87388,SL
6558,8,50,3,9.1186683333,-12.882485,SL
6559,5,5,3,9.12037,-12.932611666700002,SL
6560,5,10,3,9.1241283333,-12.9482133333,SL
6561,8,2,10,9.1252866667,-12.892365,SL
6562,5,3,10,9.126205,-12.8943,SL
6563,8,50,3,9.1278166667,-12.9954183333,SL
6564,8,25,3,9.128680000000001,-12.977145,SL
6565,8,20,3,9.129895,-12.9538616667,SL
6566,5,6,3,9.1302983333,-12.8867966667,SL
6567,5,5,3,9.13284,-12.987855,SL
6568,8,25,3,9.13359,-12.925310000000001,SL
6569,8,25,3,9.1337266667,-12.965328333299999,SL
6570,5,5,10,9.137015,-12.8807933333,SL
6571,8,25,3,9.1395316667,-12.9739666667,SL
6572,8,15,3,9.1418516667,-10.9087033333,SL
6573,8,20,3,9.14221,-12.950915,SL
6574,8,20,3,9.14247,-12.976403333299999,SL
6575,5,5,3,9.143535,-12.935345,SL
6576,6,30,3,9.144738333300001,-10.8410183333,SL
6577,8,60,3,9.1450716667,-10.8408283333,SL
6578,5,2,10,9.1457383333,-12.9122233333,SL
6579,8,60,10,9.1458066667,-12.881765,SL
6580,8,40,3,9.147689999999999,-12.900755,SL
6581,5,5,10,9.1489066667,-12.934676666700001,SL
6582,8,80,3,9.1497733333,-12.9626266667,SL
6583,8,60,3,9.152181666699999,-12.9361266667,SL
6584,8,40,10,9.1548716667,-12.902958333299999,SL
6585,8,40,3,9.156568333300001,-10.91695,SL
6586,8,60,3,9.1573666667,-12.933758333299998,SL
6587,8,30,3,9.1611616667,-10.821755,SL
6588,8,15,3,9.1618883333,-10.955293333299998,SL
6589,8,60,3,9.1624133333,-12.9668433333,SL
6590,8,15,3,9.163464999999999,-10.87913,SL
6591,8,30,3,9.1661683333,-12.8781583333,SL
6592,8,5,3,9.1685716667,-10.839661666700001,SL
6593,8,80,10,9.1718883333,-12.9668133333,SL
6594,8,60,3,9.172255,-12.954763333299999,SL
6595,5,5,3,9.1734283333,-12.931735,SL
6596,5,5,10,9.1801383333,-12.9288883333,SL
6597,3,120,6,9.181035000000001,-10.718185,SL
6598,5,5,10,9.1812133333,-12.925308333299999,SL
6599,5,5,3,9.1851,-12.8764233333,SL
6600,8,25,3,9.1877366667,-12.948505,SL
6601,8,5,3,9.1889733333,-10.7678866667,SL
6602,5,5,3,9.1900583333,-12.928955,SL
6603,8,13,97,9.1930216667,-10.698748333300001,SL
6604,4,40,3,9.1960716667,-12.7451083333,SL
6605,8,60,3,9.198055,-10.84425,SL
6606,8,60,6,9.198205,-12.6991183333,SL
6607,8,5,3,9.1984816667,-10.844631666700002,SL
6608,8,25,3,9.1986166667,-12.933675,SL
6609,8,240,3,9.20133,-10.817001666700001,SL
6610,8,10,3,9.201351666699999,-10.81747,SL
6611,5,5,3,9.202856666699999,-12.9220716667,SL
6612,8,30,10,9.203235000000001,-12.940315,SL
6613,4,20,97,9.2088533333,-10.729433333300001,SL
6614,8,25,3,9.20979,-12.946468333299999,SL
6615,5,5,3,9.2103016667,-12.9173,SL
6616,8,5,3,9.2107,-10.780961666700001,SL
6617,8,20,3,9.2107283333,-10.7809966667,SL
6618,4,100,3,9.213865,-12.6766766667,SL
6619,5,5,3,9.2140416667,-12.9186066667,SL
6620,4,60,3,9.215061666699999,-12.712326666700001,SL
6621,4,60,3,9.2152883333,-12.675588333299999,SL
6622,8,25,3,9.216948333300001,-12.9546583333,SL
6623,5,5,10,9.21701,-12.916713333299999,SL
