drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
999995,999995,999995,8.49376,-10.274225,GN
3,17,10,8.493783333,-10.274245,GN
8,15,6,8.493965,-10.28949833,GN
3,10,10,8.494196667,-10.26053,GN
7,2,10,8.494288333,-10.25479667,GN
3,20,10,8.494386667,-10.44514333,SL
3,3,3,8.494608333,-9.528828333,GN
8,40,10,8.49498,-9.978225,GN
8,20,10,8.494993333,-9.97841,GN
8,20,10,8.495096667,-10.23126833,GN
3,2,10,8.495226667,-9.534155,GN
3,5,10,8.496033333,-10.59435,SL
3,15,10,8.496286667,-10.37114833,SL
5,30,6,8.496288333,-10.48712,SL
3,30,6,8.496315,-10.56122333,SL
3,6,3,8.49681,-9.985868333,GN
3,20,10,8.49737,-9.589305,GN
8,45,10,8.49746,-10.01986167,GN
3,40,3,8.497633333,-9.9402,GN
99,3,10,8.49793,-10.596475,SL
8,10,6,8.49801,-9.94016,GN
8,10,10,8.498411667,-9.886455,LR
8,60,10,8.498558333,-10.395955,SL
8,10,10,8.499221667,-10.35457833,SL
5,180,10,8.499516667,-10.475995,SL
5,180,10,8.499516667,-10.475995,SL
99,40,10,8.500171667,-10.19637667,GN
3,5,10,8.500376667,-9.641128333,LR
6,3,6,8.500455,-10.42566167,SL
7,12,10,8.5005,-10.50677667,SL
8,30,10,8.5014,-9.994883333,GN
8,20,8,8.50158,-9.994888333,GN
8,60,10,8.501623333,-9.99503,GN
5,60,6,8.501946667,-10.48569167,SL
8,60,6,8.501971667,-10.40354667,SL
8,20,6,8.502051667,-10.55604167,SL
7,45,6,8.502236667,-10.412655,SL
8,90,10,8.502468333,-10.45553167,SL
5,10,3,8.5026,-10.37672,SL
8,15,10,8.5033,-9.961583333,GN
7,30,6,8.503366667,-10.60771333,SL
7,10,6,8.503433333,-10.34228667,GN
3,2,10,8.503566667,-10.30377833,GN
7,35,10,8.503571667,-9.9612,GN
7,10,6,8.503991667,-10.58419333,SL
8,60,6,8.504061667,-10.537045,SL
3,20,6,8.504161667,-10.30333333,GN
999995,999995,999995,8.504161667,-10.30332,GN
5,60,6,8.504235,-10.49538,SL
11,10,10,8.504408333,-10.30366667,GN
3,30,10,8.504466667,-9.695416667,LR
3,15,6,8.504471667,-10.33364333,GN
3,30,10,8.504553333,-9.694723333,LR
3,2,8,8.504561667,-10.23001333,GN
8,60,3,8.50472,-10.35305167,SL
3,10,5,8.504743333,-10.36331167,SL
8,60,10,8.504845,-10.217975,GN
3,30,10,8.505048333,-10.29432333,GN
999995,999995,999995,8.505083333,-10.33153,GN
999995,999995,999995,8.50509,-10.33147833,GN
8,30,10,8.50516,-10.23883667,GN
8,5,10,8.505401667,-9.972268333,GN
3,1,3,8.505418333,-10.29423167,GN
8,20,10,8.505451667,-9.972663333,GN
3,5,10,8.505555,-10.25537333,GN
3,20,3,8.505685,-10.33023167,GN
8,20,10,8.505735,-10.57071333,SL
4,5,10,8.505838333,-10.33022167,GN
3,5,3,8.506085,-10.29415,GN
3,20,10,8.506761667,-10.3894,SL
999995,999995,999995,8.506838333,-9.949316667,GN
3,20,6,8.506936667,-10.55808,SL
5,30,10,8.507063333,-10.48055167,SL
3,30,6,8.507193333,-10.334765,GN
5,10,10,8.507903333,-10.50624833,SL
5,10,10,8.507903333,-10.50624833,SL
8,10,6,8.507918333,-10.425415,SL
8,60,10,8.507926667,-10.34262667,GN
1,20,9,8.50821,-10.33651833,GN
8,30,10,8.508253333,-10.52318667,SL
3,4,10,8.508685,-10.3282,GN
8,30,10,8.508688333,-10.44862,SL
999995,999995,999995,8.50889,-10.38242167,SL
3,45,3,8.508896667,-10.32772667,GN
7,60,6,8.509353333,-10.46975333,SL
3,5,10,8.509406667,-9.986993333,GN
3,40,10,8.509585,-9.987388333,GN
7,10,6,8.509666667,-10.6012,SL
5,20,3,8.509673333,-10.18389333,GN
3,4,10,8.509915,-10.32732667,GN
3,10,3,8.51059,-10.33773667,GN
5,60,10,8.510745,-10.27308833,GN
3,15,6,8.511071667,-9.540183333,GN
11,2,10,8.511236667,-9.733836667,LR
3,2,6,8.511585,-9.64111,LR
3,60,3,8.511621667,-10.32716,GN
3,15,10,8.512001667,-10.43334167,SL
7,30,6,8.512181667,-10.61450667,SL
3,5,10,8.512183333,-9.64134,LR
8,40,10,8.512441667,-10.025185,GN
3,10,10,8.512595,-10.19698667,GN
8,120,10,8.512606667,-10.445555,SL
5,30,3,8.512728333,-9.463606667,GN
11,40,10,8.512893333,-9.53708,GN
7,25,10,8.513128333,-9.83961,LR
8,30,10,8.513528333,-10.299085,GN
8,25,10,8.513581667,-10.29945667,GN
8,20,10,8.513583333,-10.29953,GN
3,1,3,8.513631667,-10.292275,GN
11,60,6,8.513706667,-10.29228333,GN
3,8,6,8.513716667,-10.559225,SL
8,15,10,8.513741667,-10.04965833,GN
8,30,10,8.513961667,-10.01828,GN
8,60,6,8.513976667,-10.39205,SL
3,15,5,8.514005,-10.36441833,SL
8,30,10,8.514073333,-10.01902167,GN
11,4,6,8.51408,-10.58566667,SL
7,12,6,8.514568333,-10.47406333,SL
7,60,6,8.514853333,-10.46674333,SL
8,60,3,8.514866667,-10.20832667,GN
3,20,10,8.514928333,-9.52425,GN
11,68,10,8.515015,-9.463546667,GN
3,15,10,8.51504,-10.32640833,GN
7,24,10,8.515123333,-10.21995667,GN
8,20,10,8.515156667,-9.859461667,LR
8,15,10,8.515175,-9.823905,LR
8,15,10,8.515423333,-10.03347,GN
8,15,10,8.5155,-9.628466667,LR
999995,999995,999995,8.515516667,-9.463461667,GN
11,60,10,8.515601667,-9.463228333,GN
5,180,10,8.515641667,-10.49776,SL
3,1,10,8.515905,-10.31733167,GN
11,45,10,8.515973333,-9.926041667,LR
8,40,97,8.516161667,-10.53818333,SL
3,15,10,8.516178333,-10.31649667,GN
8,60,6,8.516236667,-10.53833167,SL
999995,999995,999995,8.516318333,-10.28424167,GN
11,30,10,8.516341667,-10.28441333,GN
5,1,10,8.516615,-9.538133333,GN
8,40,10,8.516786667,-10.30616333,GN
3,1,10,8.516873333,-10.28435333,GN
3,9999,999995,8.516935,-10.28449667,GN
7,2,3,8.51724,-10.33456667,GN
5,30,6,8.517336667,-10.42246667,SL
3,9999,999995,8.517416667,-10.28071333,GN
3,60,10,8.51772,-9.570366667,GN
7,30,10,8.517815,-10.42301,SL
8,30,10,8.517898333,-10.45427167,SL
3,10,10,8.517928333,-9.606216667,GN
8,25,10,8.517968333,-9.606223333,GN
8,30,6,8.518065,-10.38242167,SL
7,2,3,8.518188333,-10.33477667,GN
8,30,10,8.518371667,-10.05692167,GN
8,15,10,8.518481667,-10.06614,GN
999995,999995,999995,8.518568333,-10.29519167,GN
7,10,6,8.518718333,-10.17229167,GN
8,120,10,8.518746667,-10.295565,GN
99,30,10,8.518765,-10.163745,GN
11,25,3,8.51887,-10.295415,GN
5,40,3,8.519045,-9.46452,GN
8,40,10,8.519363333,-10.26133167,GN
8,30,6,8.519771667,-10.57444833,SL
3,15,3,8.520076667,-10.04159833,GN
4,20,3,8.520133333,-10.19538333,GN
3,10,10,8.520193333,-10.52940167,SL
3,10,3,8.520281667,-9.941188333,GN
3,20,3,8.521063333,-10.20440833,GN
8,30,6,8.521471667,-10.39936833,SL
8,30,10,8.521498333,-9.973623333,GN
8,60,6,8.521528333,-10.60955667,SL
3,30,6,8.521553333,-10.48690667,SL
8,2,10,8.521713333,-10.366185,GN
8,15,3,8.52188,-9.98623,GN
8,45,3,8.521946667,-9.98625,GN
8,30,10,8.522246667,-10.361615,GN
4,2,10,8.522405,-10.31998167,GN
3,30,10,8.522633333,-9.490383333,GN
3,30,10,8.52278,-9.467418333,GN
8,10,3,8.522926667,-9.892283333,LR
7,5,6,8.523091667,-10.584665,SL
3,10,6,8.52325,-10.50767667,SL
8,40,6,8.523251667,-10.25386667,GN
8,30,10,8.523281667,-9.882515,LR
4,30,3,8.523313333,-9.892056667,LR
3,8,3,8.523348333,-10.18643333,GN
8,15,6,8.523575,-10.37855333,SL
3,40,10,8.523736667,-10.19088667,GN
3,20,10,8.523835,-9.530711667,GN
5,30,10,8.523918333,-10.21685833,GN
8,60,10,8.523961667,-10.47031667,SL
3,10,10,8.524025,-9.529951667,GN
3,60,10,8.524288333,-9.507981667,GN
4,55,97,8.524301667,-10.29656833,GN
3,20,10,8.524361667,-9.535626667,GN
3,30,10,8.524415,-9.535985,GN
8,60,10,8.524578333,-10.495305,SL
4,60,10,8.524643333,-9.93485,GN
11,20,8,8.524658333,-9.935226667,GN
11,20,8,8.524658333,-9.935226667,GN
3,60,8,8.524713333,-9.935215,GN
5,20,10,8.524978333,-10.18415167,GN
7,30,10,8.525161667,-10.42254,SL
3,5,10,8.525398333,-10.439405,SL
3,60,3,8.525741667,-9.471706667,GN
8,45,6,8.525948333,-10.38758333,SL
3,20,10,8.525998333,-10.17859,GN
3,30,6,8.526011667,-9.903918333,LR
8,25,10,8.526145,-10.06164667,GN
8,20,6,8.52625,-10.45488667,SL
3,15,3,8.52626,-9.90459,LR
8,15,6,8.526275,-10.454905,SL
3,20,10,8.526441667,-10.23524333,GN
999995,999995,999995,8.526505,-10.28837167,GN
3,2,6,8.52664,-10.2885,GN
9,15,10,8.527495,-10.30536167,GN
8,20,10,8.527625,-10.05939333,GN
8,10,6,8.527626667,-10.49987333,SL
3,60,10,8.527698333,-10.59509333,SL
3,20,10,8.527801667,-9.671723333,LR
999995,999995,999995,8.527853333,-10.028855,GN
8,30,10,8.527983333,-10.018895,GN
3,30,6,8.528345,-10.53632,SL
8,30,6,8.528545,-10.47780167,SL
3,20,6,8.528741667,-9.981286667,GN
3,30,10,8.528763333,-9.671041667,LR
7,20,6,8.52884,-9.469166667,GN
3,10,6,8.52887,-10.51732833,SL
11,30,10,8.528943333,-9.96356,GN
3,60,6,8.529068333,-9.469368333,GN
3,10,10,8.529115,-10.53692333,SL
99,15,6,8.529216667,-10.56383333,SL
11,30,10,8.52935,-9.957373333,GN
3,40,10,8.529755,-9.473123333,GN
7,15,6,8.529933333,-10.37833667,GN
3,10,10,8.53009,-10.28027667,GN
3,30,6,8.53021,-10.28023167,GN
3,6,10,8.530373333,-9.934233333,GN
8,60,10,8.530391667,-10.27291333,GN
3,15,6,8.530433333,-9.934163333,GN
8,30,10,8.530523333,-10.27279333,GN
7,45,10,8.530636667,-10.16282833,GN
3,4,10,8.530685,-9.50418,GN
8,10,10,8.530721667,-10.10689167,GN
10,10,6,8.530778333,-10.17429,GN
3,20,3,8.53086,-9.467458333,GN
8,40,10,8.530956667,-10.246115,GN
8,30,6,8.530986667,-10.54985167,SL
8,40,10,8.531581667,-10.056445,GN
999995,999995,999995,8.531668333,-9.834813333,LR
3,18,10,8.531825,-10.22993167,GN
3,30,10,8.531948333,-9.829628333,LR
7,30,10,8.532146667,-10.195905,GN
3,3,10,8.53224,-10.36179667,GN
7,5,6,8.53238,-10.48901167,SL
1,90,10,8.532473333,-10.33183833,GN
7,40,10,8.53267,-10.20609,GN
8,50,10,8.532763333,-10.30591333,GN
8,20,10,8.532771667,-10.10601333,GN
8,8,6,8.532991667,-10.577025,SL
8,15,6,8.533023333,-10.52983167,SL
8,15,3,8.533033333,-10.50932667,SL
4,15,3,8.53373,-10.04339333,GN
7,20,10,8.533745,-9.447786667,GN
8,10,10,8.533803333,-9.869816667,LR
3,30,10,8.534033333,-10.32720167,GN
8,30,6,8.534193333,-10.46143667,SL
7,6,10,8.53429,-10.60761667,SL
4,15,6,8.534613333,-9.891695,LR
7,30,10,8.53462,-10.26324667,GN
8,30,10,8.534728333,-9.891778333,LR
11,30,10,8.534761667,-10.35462833,GN
3,5,10,8.534808333,-10.12840167,GN
3,8,10,8.534893333,-10.23025833,GN
3,40,10,8.534973333,-9.57896,GN
8,60,10,8.534976667,-10.33677833,GN
3,5,10,8.535303333,-10.30783833,GN
3,2,10,8.535431667,-10.30809,GN
3,20,10,8.535458333,-9.800783333,LR
8,180,10,8.535663333,-10.39991333,SL
8,40,10,8.535798333,-10.25285333,GN
8,10,10,8.536235,-10.05375833,GN
7,4,6,8.536585,-10.58381667,SL
3,2,6,8.536638333,-10.15003167,GN
11,50,10,8.536643333,-9.931043333,GN
7,40,6,8.5368,-10.592455,SL
3,20,6,8.537153333,-9.4648,GN
8,120,10,8.537213333,-10.41897,SL
3,30,9,8.537635,-9.47757,GN
3,30,3,8.53823,-9.49953,GN
11,30,10,8.53832,-9.953046667,GN
3,50,10,8.538485,-9.48998,GN
8,60,10,8.538486667,-10.54182,SL
5,3,6,8.538583333,-10.3012,GN
3,28,10,8.53859,-9.489483333,GN
3,15,3,8.538695,-10.03553667,GN
7,10,6,8.538908333,-9.466218333,GN
3,20,10,8.539041667,-9.603418333,GN
3,10,3,8.539081667,-9.466926667,GN
8,60,10,8.539125,-10.601995,SL
8,60,6,8.539215,-10.38604333,GN
3,60,3,8.539218333,-9.486913333,GN
3,30,3,8.539261667,-9.905768333,LR
3,10,3,8.539353333,-9.905675,LR
3,10,10,8.539565,-10.26332167,GN
3,30,3,8.539753333,-9.466191667,GN
5,5,6,8.539836667,-10.50995,SL
3,60,3,8.539873333,-9.492833333,GN
8,180,6,8.539941667,-10.394875,SL
5,10,10,8.539985,-10.166725,GN
8,10,6,8.540156667,-10.39517833,SL
3,20,3,8.540266667,-9.48467,GN
8,60,6,8.540608333,-10.428455,SL
999995,999995,999995,8.540756667,-9.877761667,LR
7,10,10,8.540863333,-9.903503333,LR
8,45,10,8.541021667,-10.59784333,SL
8,60,10,8.541071667,-10.37082333,GN
8,20,10,8.541205,-9.8835,LR
3,30,10,8.54129,-9.956666667,GN
3,2,10,8.541366667,-10.314095,GN
3,60,2,8.541515,-9.47727,GN
3,8,6,8.541643333,-10.29346333,GN
999995,999995,999995,8.541653333,-9.476185,GN
999995,999995,999995,8.541798333,-9.476165,GN
8,15,6,8.541861667,-10.576025,SL
3,25,3,8.54188,-9.471153333,GN
7,60,10,8.541896667,-9.479178333,GN
3,10,10,8.54214,-10.31399833,GN
3,60,6,8.542148333,-9.463603333,GN
3,60,3,8.542198333,-9.476878333,GN
3,20,10,8.542256667,-9.47392,GN
3,60,6,8.54231,-9.481711667,GN
7,10,6,8.542455,-10.55488667,SL
3,30,3,8.542463333,-9.462146667,GN
7,25,6,8.54252,-10.16310833,GN
3,60,6,8.542525,-9.467128333,GN
11,60,10,8.542553333,-9.736676667,LR
3,1,10,8.542638333,-10.31385167,GN
7,30,6,8.542828333,-9.466385,GN
8,15,10,8.543223333,-9.998841667,GN
7,18,6,8.543263333,-9.475915,GN
8,40,10,8.543308333,-10.11924,GN
3,9,10,8.54337,-9.998448333,GN
3,6,10,8.543421667,-9.472246667,GN
1,120,10,8.543591667,-10.3382,GN
11,15,3,8.54375,-10.34831833,GN
3,60,10,8.543913333,-9.478325,GN
11,30,10,8.54397,-10.24216167,GN
3,40,6,8.543998333,-9.464678333,GN
8,10,3,8.544003333,-10.24226833,GN
3,60,10,8.544035,-9.427015,GN
5,10,4,8.54404,-10.277855,GN
8,90,10,8.544045,-9.946783333,GN
8,15,6,8.544118333,-9.952845,GN
8,25,10,8.544138333,-9.952758333,GN
3,20,10,8.544196667,-9.465503333,GN
999995,999995,999995,8.54423,-9.952718333,GN
999995,999995,999995,8.544351667,-9.952915,GN
3,10,10,8.54454,-9.85578,LR
3,2,10,8.544565,-10.02393667,GN
5,20,6,8.544706667,-9.474028333,GN
8,25,6,8.544795,-9.471296667,GN
3,20,6,8.54489,-9.463248333,GN
3,6,10,8.544913333,-10.10189833,GN
3,60,10,8.54513,-9.705895,LR
8,25,6,8.545185,-9.472291667,GN
3,30,10,8.545366667,-9.706341667,LR
3,10,6,8.54557,-9.965723333,GN
3,5,8,8.545583333,-10.44427333,SL
3,60,6,8.545653333,-10.52280333,SL
8,10,10,8.545815,-9.952893333,GN
6,10,10,8.546036667,-10.59233,SL
3,30,10,8.54616,-9.583358333,GN
3,45,6,8.546176667,-9.483336667,GN
3,60,6,8.546676667,-9.464986667,GN
3,30,3,8.546825,-9.455508333,GN
8,5,10,8.547023333,-10.133875,GN
7,25,10,8.547368333,-10.20200333,GN
5,60,3,8.547373333,-9.485013333,GN
3,6,10,8.547383333,-10.13385833,GN
3,60,6,8.547568333,-9.464733333,GN
7,13,6,8.547766667,-9.470425,GN
8,20,10,8.547948333,-10.20972333,GN
8,45,10,8.547958333,-10.07779167,GN
7,20,10,8.547973333,-10.20981,GN
7,60,6,8.547983333,-9.461683333,GN
7,30,6,8.548055,-10.42443667,SL
7,60,6,8.548121667,-9.461715,GN
7,120,6,8.548128333,-9.461758333,GN
7,60,6,8.548158333,-9.461896667,GN
7,60,6,8.548255,-9.462295,GN
3,15,10,8.548268333,-10.01483667,GN
3,30,3,8.54851,-9.463185,GN
8,60,3,8.548531667,-10.22515333,GN
7,60,6,8.548541667,-9.463133333,GN
99,40,4,8.54859,-9.473476667,GN
8,20,8,8.548621667,-10.18768667,GN
3,5,10,8.548903333,-10.14024,GN
8,60,10,8.54914,-10.14269,GN
999995,999995,999995,8.549321667,-10.33052167,GN
8,60,10,8.549471667,-10.40228167,GN
1,60,10,8.54981,-9.645988333,LR
3,25,10,8.550041667,-10.35490833,GN
1,60,6,8.550276667,-9.46079,GN
8,30,10,8.550375,-10.09399833,GN
7,30,6,8.550376667,-9.465608333,GN
3,30,10,8.550381667,-10.05932333,GN
3,30,1,8.550568333,-9.456665,GN
2,12,6,8.550946667,-9.471631667,GN
3,120,3,8.550975,-10.13145333,GN
3,60,6,8.551195,-9.457473333,GN
999995,999995,999995,8.551395,-10.112875,GN
3,5,6,8.551443333,-9.98366,GN
4,60,10,8.551455,-9.897045,LR
3,12,6,8.551473333,-10.27412,GN
5,2,3,8.551528333,-10.11136667,GN
3,5,10,8.551543333,-10.13905833,GN
3,45,10,8.551556667,-10.342905,GN
3,4,3,8.551613333,-10.10536167,GN
3,30,3,8.551616667,-10.130605,GN
3,1,3,8.551678333,-10.11244,GN
3,30,3,8.55176,-9.450678333,GN
1,120,10,8.552431667,-10.350075,GN
7,5,3,8.552526667,-10.05140167,GN
5,20,6,8.552566667,-10.32669833,GN
3,60,10,8.552576667,-9.444648333,GN
7,3,3,8.55271,-10.05127,GN
11,45,10,8.552816667,-10.25579,GN
8,15,10,8.552905,-10.17574167,GN
11,1,10,8.553023333,-10.046825,GN
3,45,3,8.553068333,-10.14287,GN
11,30,10,8.553298333,-9.998835,GN
3,45,6,8.553376667,-9.443073333,GN
11,180,3,8.553438333,-10.12532,GN
5,30,3,8.553441667,-10.13323333,GN
8,45,6,8.55349,-10.13126,GN
8,25,10,8.553593333,-9.87568,LR
8,120,6,8.553631667,-10.54201,SL
11,30,10,8.553641667,-9.589653333,GN
7,120,6,8.553671667,-9.451018333,GN
11,120,10,8.553678333,-10.14114167,GN
2,18,6,8.553685,-9.470533333,GN
999995,999995,999995,8.553705,-10.122655,GN
11,60,10,8.553758333,-10.14108333,GN
3,20,10,8.553876667,-10.57792,SL
8,25,10,8.553988333,-9.862376667,LR
7,15,10,8.553995,-10.40982167,GN
11,40,3,8.554078333,-10.12582333,GN
3,30,3,8.554156667,-10.13427333,GN
8,15,10,8.554161667,-10.02658667,GN
5,60,6,8.554246667,-10.13401,GN
11,40,3,8.554316667,-10.12597333,GN
3,8,6,8.554318333,-10.56161167,SL
11,60,3,8.554318333,-9.47325,GN
7,60,10,8.55432,-10.13538167,GN
7,4,10,8.554471667,-10.07690833,GN
11,68,10,8.554513333,-9.472485,GN
8,4,10,8.554525,-10.38385667,GN
3,30,3,8.554538333,-10.14144167,GN
8,20,10,8.554551667,-9.78618,LR
3,10,10,8.554615,-10.49909333,SL
3,5,3,8.554636667,-10.137975,GN
7,4,3,8.554771667,-10.09995333,GN
3,10,10,8.555006667,-10.090585,GN
99,6,6,8.55506,-10.55292333,SL
3,5,10,8.55509,-10.39253,GN
3,60,3,8.5551,-9.474878333,GN
3,30,6,8.555116667,-9.443213333,GN
999995,999995,999995,8.555145,-10.39259,GN
3,20,10,8.555235,-10.35993333,GN
8,30,10,8.555248333,-10.39242333,GN
11,60,10,8.555281667,-9.474231667,GN
3,30,10,8.555293333,-10.04135,GN
7,6,3,8.555625,-10.10987,GN
7,40,6,8.555631667,-10.14733,GN
8,10,6,8.555638333,-10.29267167,GN
3,20,3,8.555638333,-10.147235,GN
8,35,10,8.55574,-10.41931333,SL
3,60,3,8.555793333,-10.14086667,GN
3,30,10,8.555798333,-9.80038,LR
7,15,3,8.555911667,-10.115345,GN
3,15,97,8.555963333,-10.136845,GN
8,12,10,8.555976667,-10.21007667,GN
99,16,6,8.55638,-10.51069833,SL
3,10,6,8.556508333,-10.12654167,GN
3,30,3,8.556561667,-10.13414167,GN
11,120,3,8.556628333,-10.12655333,GN
4,20,3,8.556663333,-10.131885,GN
3,30,6,8.556723333,-10.13309167,GN
999995,999995,999995,8.556738333,-10.13194167,GN
11,90,10,8.556815,-9.47129,GN
3,120,3,8.55685,-10.13820833,GN
8,30,6,8.55693,-9.91658,LR
3,30,3,8.556978333,-10.13902333,GN
3,30,5,8.556983333,-9.432508333,GN
8,20,10,8.557075,-10.57046167,SL
3,60,6,8.557361667,-10.13375333,GN
3,20,3,8.557516667,-10.14028667,GN
1,20,2,8.557538333,-9.633338333,GN
8,60,10,8.557778333,-10.24342667,GN
8,60,6,8.557801667,-10.163755,GN
2,30,3,8.557833333,-10.13198833,GN
8,90,3,8.557843333,-10.132005,GN
8,30,10,8.557993333,-10.584,SL
3,5,6,8.558058333,-9.98595,GN
7,15,3,8.558118333,-10.12217167,GN
11,120,3,8.558125,-10.12895833,GN
8,30,10,8.558251667,-10.18466833,GN
8,15,6,8.55836,-9.979983333,GN
3,12,3,8.55847,-10.13489333,GN
7,30,10,8.558743333,-10.25301833,GN
7,5,10,8.558751667,-10.36983,GN
3,60,3,8.55881,-10.145125,GN
8,35,3,8.558838333,-10.15390167,GN
3,7,3,8.558863333,-10.14536667,GN
4,10,10,8.558928333,-10.384835,GN
3,40,3,8.559018333,-10.14668333,GN
3,30,3,8.559028333,-10.14604,GN
3,30,6,8.55912,-10.12790333,GN
8,10,10,8.559188333,-10.26421667,GN
1,60,10,8.559226667,-10.13689,GN
8,30,6,8.559246667,-9.450771667,GN
999995,999995,999995,8.559323333,-10.13639833,GN
3,5,10,8.559513333,-9.565555,GN
3,30,10,8.559631667,-10.136805,GN
8,12,10,8.559955,-9.942093333,GN
8,10,10,8.559983333,-9.94242,GN
7,7,10,8.56002,-10.45372833,SL
7,5,10,8.560025,-10.45380667,SL
7,10,10,8.560046667,-10.45379667,SL
7,5,10,8.560051667,-10.45382667,SL
7,15,10,8.560056667,-10.45375333,SL
3,10,3,8.560056667,-10.45375333,SL
3,5,10,8.560063333,-10.453785,SL
7,6,10,8.560063333,-10.453785,SL
7,15,10,8.560063333,-10.453785,SL
7,20,10,8.560063333,-10.453785,SL
5,25,10,8.560065,-10.45372667,SL
7,10,10,8.56014,-10.45373333,SL
999995,999995,999995,8.560311667,-10.13715833,GN
3,30,9,8.560323333,-10.13249167,GN
3,10,9,8.560431667,-10.132435,GN
8,60,10,8.560433333,-10.17319167,GN
3,10,6,8.56065,-10.12561,GN
3,15,6,8.560736667,-10.12881,GN
99,30,10,8.56085,-10.43387333,SL
3,4,10,8.561156667,-10.43394,SL
3,6,6,8.561165,-10.12277333,GN
8,30,10,8.561376667,-9.959138333,GN
5,10,6,8.561428333,-10.12666,GN
2,2,1,8.561781667,-10.14984167,GN
999995,999995,999995,8.562121667,-10.135915,GN
2,15,6,8.562341667,-10.13376833,GN
3,7,6,8.562391667,-10.12221167,GN
3,5,6,8.562496667,-10.12058167,GN
2,24,6,8.562595,-10.13139833,GN
8,15,10,8.562716667,-9.907583333,LR
3,10,9,8.562728333,-10.13386333,GN
8,22,6,8.563218333,-10.1991,GN
2,60,3,8.56323,-10.13135,GN
8,40,10,8.563601667,-10.25718333,GN
3,10,10,8.563786667,-10.497545,SL
8,10,6,8.563848333,-9.907691667,LR
8,10,10,8.564138333,-10.20478,GN
8,10,10,8.564265,-10.37374,GN
8,20,8,8.564366667,-10.40325,GN
7,10,3,8.564453333,-10.130215,GN
3,10,3,8.565475,-10.14283,GN
3,30,10,8.565523333,-10.33532167,GN
4,1,10,8.565693333,-10.56078333,SL
4,1,10,8.565693333,-10.56078333,SL
3,10,3,8.565755,-10.13020333,GN
11,12,10,8.565856667,-10.08760833,GN
3,10,3,8.565928333,-10.130125,GN
7,60,10,8.565938333,-10.39270833,GN
8,60,6,8.565991667,-10.28364667,GN
4,45,10,8.566175,-9.886768333,LR
3,45,10,8.566185,-9.49479,GN
8,1,10,8.566441667,-10.06244667,GN
3,10,10,8.566451667,-10.12027,GN
3,16,3,8.566458333,-9.873493333,LR
4,30,10,8.566486667,-9.886628333,LR
8,60,10,8.566646667,-10.57726,SL
999995,999995,999995,8.566776667,-10.13060667,GN
8,60,3,8.567043333,-10.15029,GN
7,4,10,8.567523333,-10.366925,GN
3,16,10,8.567561667,-9.871743333,LR
8,1,10,8.5677,-10.031035,GN
7,10,10,8.567783333,-10.51760167,SL
8,1,10,8.568011667,-10.53597167,SL
8,1,10,8.56805,-10.5362,SL
3,15,10,8.56816,-10.44501167,SL
3,60,6,8.56816,-10.13312,GN
3,15,10,8.568358333,-9.859315,LR
8,60,10,8.568431667,-9.986213333,GN
3,20,3,8.568463333,-10.13642833,GN
3,9995,5,8.568683333,-10.03038,GN
3,20,3,8.568688333,-10.12701333,GN
3,20,3,8.568845,-10.12955167,GN
11,30,10,8.568851667,-9.756081667,LR
3,30,10,8.56902,-9.961711667,GN
8,20,4,8.569023333,-10.043425,GN
999995,999995,999995,8.569055,-10.13327833,GN
3,10,3,8.569268333,-10.14112333,GN
3,19,10,8.569295,-9.96149,GN
3,15,10,8.569311667,-9.570905,GN
3,10,3,8.569445,-10.129335,GN
8,20,10,8.569585,-9.93154,GN
8,20,6,8.569701667,-9.931236667,GN
8,40,10,8.569981667,-10.24857167,GN
11,50,10,8.57016,-9.944078333,GN
3,6,3,8.570353333,-10.138685,GN
3,120,3,8.570785,-10.12442333,GN
2,10,3,8.571288333,-10.13385,GN
3,30,3,8.571325,-10.12735833,GN
8,22,10,8.571395,-10.22641167,GN
8,30,10,8.57148,-10.42017,GN
7,1,10,8.571561667,-10.31590667,GN
7,8,10,8.571645,-10.38278,GN
3,20,3,8.571776667,-10.12939167,GN
99,10,6,8.571855,-10.51795167,SL
3,20,3,8.57191,-10.13515167,GN
3,120,5,8.572025,-10.30148333,GN
8,25,10,8.572118333,-9.670046667,LR
99,10,10,8.572375,-10.49235,SL
3,30,10,8.572438333,-9.605756667,GN
3,60,10,8.572441667,-10.34747,GN
8,20,10,8.572658333,-10.073115,GN
3,20,6,8.572711667,-10.14813833,GN
7,10,3,8.572723333,-10.127765,GN
3,120,3,8.573041667,-10.13602333,GN
3,15,6,8.573043333,-10.27971,GN
99,10,10,8.573126667,-10.50597333,SL
3,30,10,8.573235,-10.40958833,GN
7,2,10,8.573488333,-10.45342167,SL
8,30,3,8.573556667,-10.256345,GN
8,40,10,8.573731667,-10.26745833,GN
8,20,6,8.573801667,-10.16504667,GN
3,90,10,8.574205,-10.35751167,GN
3,90,10,8.574205,-10.35751167,GN
4,30,10,8.574235,-10.547275,SL
3,20,3,8.574395,-10.12605167,GN
8,30,10,8.574573333,-10.07271167,GN
3,30,3,8.574753333,-10.13856167,GN
3,2,10,8.574773333,-10.29272,GN
